image_id,bbox,category_id,id,num_bboxes
id_xzy1l8mbvfqv,"[257.0, 48.0, 42.0, 35.0]",2.0,6977.0,78
id_w20a6lf54q2h,"[939.0, 469.0, 57.0, 46.0]",2.0,6421.0,40
id_d0crm0abn75m,"[311.0, 213.0, 21.0, 28.0]",2.0,3073.0,22
id_xpj36rmfazcw,"[576.0, 806.0, 30.0, 39.0]",2.0,6711.0,7
id_yx1h92hir01w,"[348.0, 313.0, 24.0, 21.0]",2.0,6816.0,57
id_58cl7lwo4epv,"[67.0, 474.0, 62.0, 62.0]",2.0,625.0,28
id_3r1n5ez0k5gi,"[204.0, 837.0, 49.0, 69.0]",2.0,866.0,26
id_nn87oj2i6250,"[606.0, 937.0, 48.0, 55.0]",2.0,2828.0,8
id_0qg9hyp8m8jj,"[364.0, 3.0, 56.0, 41.0]",2.0,177.0,15
id_fgq25dtruiyu,"[353.0, 269.0, 48.0, 72.0]",3.0,2264.0,3
id_hogy50m7nky3,"[88.0, 524.0, 56.0, 61.0]",2.0,3982.0,18
id_mn0wijd1mvd5,,,,1
id_f4macutluruh,"[170.0, 742.0, 46.0, 26.0]",2.0,1955.0,64
id_1ow6ctv4gow6,"[697.0, 305.0, 44.0, 33.0]",2.0,480.0,109
id_0v85a76qcx9m,"[900.0, 477.0, 47.0, 60.0]",2.0,247.0,128
id_7ka1chntejo9,,,,1
id_9gp4lno5ugt0,"[168.0, 163.0, 39.0, 50.0]",2.0,2191.0,42
id_p246au66eeam,"[902.0, 114.0, 97.0, 84.0]",1.0,5149.0,57
id_g4gtx0l0sptm,"[311.0, 294.0, 36.0, 35.0]",2.0,3362.0,85
id_ndmxz2ovymdh,"[603.0, 665.0, 52.0, 38.0]",2.0,4630.0,34
id_4iwqmfplhmig,"[289.0, 194.0, 40.0, 46.0]",2.0,1036.0,12
id_esjjr97qugnh,"[192.0, 425.0, 36.0, 52.0]",2.0,2899.0,18
id_7eexaixotw8e,"[419.0, 85.0, 16.0, 25.0]",2.0,1890.0,10
id_nsowli7i1mb1,"[408.0, 310.0, 44.0, 36.0]",2.0,5296.0,40
id_d6nziy7nimi3,"[76.0, 889.0, 102.0, 64.0]",2.0,1041.0,84
id_z12km59qwsxo,"[26.0, 443.0, 33.0, 34.0]",2.0,7342.0,49
id_n8hm8tzt4l5z,"[0.0, 819.0, 68.0, 162.0]",2.0,5166.0,18
id_6yyo1o9akleh,"[491.0, 432.0, 49.0, 45.0]",2.0,1125.0,35
id_adm96hx5392h,"[139.0, 538.0, 58.0, 69.0]",2.0,1864.0,58
id_8rw0v8zgyj14,"[448.0, 274.0, 35.0, 41.0]",2.0,1636.0,5
id_3qg0797z9baq,"[60.0, 527.0, 44.0, 34.0]",2.0,198.0,3
id_cvbr02titxv4,"[404.0, 50.0, 60.0, 51.0]",2.0,2022.0,41
id_iykctec21oj8,"[122.0, 0.0, 59.0, 26.0]",2.0,4302.0,41
id_4dv1kfp6io81,"[432.0, 387.0, 76.0, 94.0]",2.0,996.0,68
id_rhwvjdqdcqyd,"[184.0, 275.0, 28.0, 54.0]",2.0,4039.0,5
id_5ahgr0v69jll,,,,1
id_zl30q11taqm8,"[441.0, 136.0, 43.0, 41.0]",2.0,7036.0,57
id_yqzgjky7vsnm,"[591.0, 513.0, 51.0, 45.0]",2.0,6762.0,2
id_1ow6ctv4gow6,"[678.0, 471.0, 72.0, 65.0]",2.0,487.0,109
id_4jpteol4avp1,"[353.0, 261.0, 25.0, 27.0]",2.0,707.0,10
id_59chzjmih2z1,"[164.0, 382.0, 75.0, 57.0]",2.0,1252.0,10
id_r2iubhasmy72,,,,1
id_ptw8hqs1j8pk,"[264.0, 870.0, 45.0, 67.0]",2.0,5297.0,25
id_7tz2tcuo7lmn,"[247.0, 128.0, 58.0, 58.0]",2.0,888.0,7
id_58occ4w9uyw0,"[432.0, 457.0, 42.0, 33.0]",2.0,635.0,14
id_2fva7g8jrx9q,"[28.0, 546.0, 69.0, 71.0]",2.0,523.0,41
id_juf6p4r7ipit,"[93.0, 403.0, 78.0, 57.0]",2.0,2522.0,22
id_7t2zq5mvisqt,"[319.0, 79.0, 45.0, 51.0]",2.0,868.0,22
id_4k8qbsiyukh8,"[223.0, 267.0, 50.0, 50.0]",2.0,919.0,8
id_zbu60gw6gymv,"[113.0, 619.0, 44.0, 32.0]",2.0,5194.0,58
id_p8wkyu0j77fx,"[300.0, 650.0, 40.0, 46.0]",2.0,3766.0,55
id_ta3rvavrqi90,"[391.0, 752.0, 63.0, 66.0]",2.0,5895.0,52
id_utmr4i7a7n0m,"[775.0, 243.0, 52.0, 50.0]",2.0,3754.0,5
id_px13ilvq9303,"[579.0, 210.0, 68.0, 55.0]",2.0,5599.0,54
id_yyiz21is2r7l,"[328.0, 104.0, 27.0, 38.0]",2.0,6901.0,36
id_4jd0bdijua82,"[67.0, 590.0, 233.0, 227.0]",2.0,703.0,3
id_d0crm0abn75m,"[403.0, 34.0, 30.0, 35.0]",3.0,3084.0,22
id_gbhtfm03gku3,"[250.0, 670.0, 75.0, 64.0]",1.0,2454.0,34
id_xxja0cximu4v,"[280.0, 277.0, 31.0, 31.0]",3.0,6729.0,1
id_av6yj84fae4p,"[396.0, 46.0, 23.0, 11.0]",2.0,2491.0,20
id_48tosg3zlula,"[214.0, 708.0, 42.0, 73.0]",2.0,871.0,21
id_gjn34vhm63wa,"[355.0, 698.0, 75.0, 63.0]",2.0,2095.0,35
id_stejxi10i6dm,"[418.0, 439.0, 38.0, 32.0]",2.0,5669.0,52
id_szynve2o3bgm,"[472.0, 833.0, 64.0, 53.0]",2.0,5744.0,15
id_d79ctgg5uzyl,"[155.0, 0.0, 28.0, 18.0]",2.0,2886.0,7
id_58cl7lwo4epv,"[573.0, 889.0, 67.0, 63.0]",2.0,618.0,28
id_j9i1qcldmbcv,"[439.0, 164.0, 44.0, 24.0]",2.0,4119.0,13
id_a73xtqhpokax,"[91.0, 800.0, 41.0, 50.0]",2.0,1789.0,12
id_bimubazk36mj,,,,1
id_dzvcowhiczoh,"[492.0, 313.0, 117.0, 106.0]",3.0,2138.0,11
id_c4ydb3j22bwr,,,,1
id_90622y9a42nn,"[198.0, 929.0, 59.0, 61.0]",2.0,2012.0,6
id_6dqo5hpe12fn,"[12.0, 316.0, 33.0, 32.0]",2.0,1682.0,48
id_1b8f88p8md3u,"[683.0, 616.0, 60.0, 49.0]",2.0,315.0,44
id_cvbr02titxv4,"[85.0, 214.0, 65.0, 55.0]",2.0,2023.0,41
id_p8wkyu0j77fx,"[483.0, 363.0, 44.0, 35.0]",2.0,3791.0,55
id_tit2q67k6v8m,"[270.0, 701.0, 57.0, 63.0]",2.0,4365.0,23
id_79dz6l8bcohy,"[324.0, 143.0, 41.0, 38.0]",2.0,1245.0,10
id_wp9xalq1xxv8,"[603.0, 450.0, 71.0, 66.0]",2.0,2431.0,19
id_njru6oegqecc,"[288.0, 817.0, 57.0, 43.0]",2.0,3539.0,29
id_j0jvtm81nh89,"[369.0, 170.0, 71.0, 91.0]",2.0,2957.0,19
id_xnhayk6pbv1z,"[642.0, 596.0, 49.0, 72.0]",2.0,6617.0,30
id_4dv1kfp6io81,"[0.0, 591.0, 29.0, 61.0]",2.0,1015.0,68
id_73sym95nx60v,"[231.0, 171.0, 20.0, 22.0]",2.0,1758.0,2
id_voqzf2uc68id,"[105.0, 372.0, 53.0, 63.0]",2.0,2274.0,33
id_tx8mq8254fwx,"[124.0, 151.0, 31.0, 25.0]",2.0,4403.0,2
id_hwjqsmt7zrbc,"[10.0, 347.0, 46.0, 48.0]",2.0,2788.0,28
id_bv7ill2f4ve7,"[345.0, 438.0, 35.0, 27.0]",2.0,1897.0,15
id_n02t0qxjfwkk,"[136.0, 331.0, 45.0, 54.0]",2.0,4565.0,46
id_ept7dq68xmki,"[81.0, 448.0, 39.0, 41.0]",2.0,1830.0,38
id_uynsw6du0dv4,"[29.0, 289.0, 47.0, 49.0]",2.0,4505.0,11
id_hdw0cjrssrnm,,,,1
id_g5lse02mecqd,"[93.0, 189.0, 29.0, 25.0]",3.0,3400.0,6
id_y8wgm7pse9ih,"[823.0, 755.0, 47.0, 53.0]",2.0,7186.0,16
id_ubwszgp2qfyf,"[1.0, 66.0, 10.0, 24.0]",2.0,6052.0,2
id_dhn816gg3sd5,"[376.0, 104.0, 53.0, 52.0]",2.0,3124.0,38
id_ur3jnfh2h692,"[883.0, 0.0, 55.0, 41.0]",2.0,2191.0,28
id_zbu60gw6gymv,"[272.0, 65.0, 83.0, 58.0]",2.0,5160.0,58
id_ro454orbczp4,"[758.0, 638.0, 81.0, 78.0]",2.0,4056.0,43
id_llvtusxqgf2g,"[396.0, 957.0, 100.0, 40.0]",2.0,2684.0,5
id_2biytjbbqax2,"[123.0, 460.0, 57.0, 57.0]",2.0,260.0,34
id_pbn1m1sod9w2,"[714.0, 295.0, 58.0, 75.0]",2.0,5157.0,54
id_425pmxmpcz1w,"[469.0, 354.0, 22.0, 24.0]",2.0,482.0,4
id_7l49iztg4p24,"[391.0, 316.0, 48.0, 37.0]",2.0,1289.0,9
id_4orng9wsgih0,"[15.0, 139.0, 30.0, 22.0]",3.0,1092.0,18
id_j5fde3ltmpyw,"[919.0, 109.0, 40.0, 54.0]",2.0,4401.0,21
id_94123i4ynxfj,"[430.0, 411.0, 35.0, 27.0]",3.0,2078.0,35
id_xpqpzvy1ztzt,"[353.0, 469.0, 46.0, 21.0]",2.0,2513.0,16
id_bt6teets6vr1,"[652.0, 721.0, 142.0, 141.0]",3.0,2213.0,30
id_z5mdefde6aa0,"[840.0, 155.0, 61.0, 47.0]",2.0,4117.0,5
id_1azskopso3zo,,,,1
id_923usk9no686,"[105.0, 462.0, 36.0, 53.0]",2.0,2058.0,22
id_s2b0zhxcil4l,"[100.0, 476.0, 29.0, 23.0]",2.0,5806.0,17
id_co1kdingq6t6,"[110.0, 295.0, 17.0, 19.0]",2.0,1593.0,4
id_px13ilvq9303,"[331.0, 431.0, 67.0, 63.0]",2.0,5617.0,54
id_1ow6ctv4gow6,"[86.0, 507.0, 68.0, 59.0]",2.0,427.0,109
id_b8v56van6ctv,"[12.0, 149.0, 36.0, 50.0]",2.0,2532.0,8
id_ow3m404zvzpl,"[348.0, 246.0, 59.0, 43.0]",2.0,5050.0,45
id_zbu60gw6gymv,"[359.0, 482.0, 68.0, 54.0]",2.0,5183.0,58
id_sbcfd91f94ok,"[871.0, 516.0, 56.0, 72.0]",2.0,4201.0,41
id_n8hm8tzt4l5z,"[535.0, 597.0, 68.0, 52.0]",2.0,5165.0,18
id_x4n7eu874q0w,"[211.0, 382.0, 41.0, 41.0]",2.0,6524.0,7
id_epl4r14vbvny,"[158.0, 916.0, 55.0, 41.0]",2.0,3360.0,24
id_tvzoo0vn359u,"[1.0, 97.0, 20.0, 23.0]",2.0,5897.0,3
id_ohuyn3u1rn5q,"[333.0, 70.0, 32.0, 36.0]",2.0,4814.0,44
id_4f1oyazpsicc,"[55.0, 285.0, 51.0, 48.0]",2.0,641.0,28
id_1ow6ctv4gow6,"[687.0, 182.0, 37.0, 66.0]",2.0,466.0,109
id_hkk0cngng6v9,"[603.0, 2.0, 113.0, 46.0]",2.0,2239.0,3
id_ylazzninoyas,"[111.0, 10.0, 45.0, 42.0]",2.0,6731.0,18
id_0hr9o7q8rdt9,"[299.0, 362.0, 49.0, 66.0]",2.0,60.0,12
id_l2ytdz7nhno5,"[246.0, 964.0, 45.0, 35.0]",2.0,3226.0,16
id_nilfg0yolc6n,"[440.0, 90.0, 75.0, 75.0]",2.0,3465.0,61
id_x73gv3g9frn1,"[397.0, 520.0, 70.0, 67.0]",2.0,3983.0,50
id_3hsf277mxqtf,"[914.0, 389.0, 85.0, 38.0]",2.0,413.0,21
id_bar50ih0z06c,"[887.0, 419.0, 41.0, 33.0]",2.0,1473.0,30
id_2mljfvtojc4b,"[0.0, 487.0, 125.0, 148.0]",3.0,396.0,3
id_gqrn2hbn284v,"[684.0, 780.0, 54.0, 45.0]",2.0,3395.0,12
id_x73gv3g9frn1,"[416.0, 408.0, 92.0, 50.0]",2.0,3992.0,50
id_r8bm14umvnz3,"[222.0, 185.0, 22.0, 24.0]",3.0,5449.0,7
id_1kp6tk61zl3s,"[173.0, 112.0, 41.0, 67.0]",2.0,358.0,20
id_ndmxz2ovymdh,"[329.0, 304.0, 54.0, 29.0]",2.0,4637.0,34
id_r1jp3o9wmwjq,"[42.0, 440.0, 45.0, 43.0]",2.0,4016.0,9
id_v9m1sokg8wg8,"[562.0, 220.0, 65.0, 76.0]",2.0,6285.0,23
id_4zjqf6okk909,,,,1
id_923usk9no686,"[244.0, 187.0, 93.0, 65.0]",2.0,2045.0,22
id_sbcfd91f94ok,"[593.0, 0.0, 57.0, 59.0]",2.0,4196.0,41
id_6kjyceoda4sj,"[151.0, 276.0, 32.0, 44.0]",2.0,1084.0,5
id_lh3s106pypzm,"[153.0, 25.0, 20.0, 20.0]",2.0,4770.0,2
id_nyv5q03gmdtw,"[444.0, 868.0, 20.0, 28.0]",3.0,5324.0,2
id_q2k8v99jxaje,"[164.0, 156.0, 35.0, 26.0]",2.0,3899.0,38
id_1xx6idg3ck6h,,,,1
id_ifuyh4hwjc6p,"[286.0, 133.0, 43.0, 33.0]",2.0,4180.0,5
id_r1jp3o9wmwjq,"[334.0, 146.0, 43.0, 36.0]",2.0,4018.0,9
id_94123i4ynxfj,"[90.0, 560.0, 53.0, 41.0]",2.0,2075.0,35
id_6tzwfjip06o5,,,,1
id_yvfnmrq71bzo,"[748.0, 708.0, 52.0, 52.0]",2.0,5098.0,10
id_pvu8mxy4l8ma,"[51.0, 360.0, 70.0, 75.0]",2.0,5572.0,16
id_bam1xvv0oyjj,"[569.0, 444.0, 74.0, 85.0]",2.0,2541.0,4
id_ohuyn3u1rn5q,"[101.0, 270.0, 39.0, 36.0]",2.0,4778.0,44
id_q5848b09mp79,"[247.0, 479.0, 19.0, 20.0]",2.0,5686.0,1
id_o7codcqtcd48,"[153.0, 593.0, 48.0, 42.0]",2.0,2970.0,7
id_ipularbs24mh,"[390.0, 435.0, 29.0, 53.0]",2.0,3728.0,24
id_lhitjxlbj13v,"[466.0, 144.0, 27.0, 33.0]",2.0,4806.0,84
id_6a7rc5bprjiz,"[631.0, 757.0, 62.0, 78.0]",2.0,298.0,3
id_txwntryma8jl,"[137.0, 153.0, 52.0, 61.0]",2.0,4407.0,23
id_a7b398zbjxbl,"[54.0, 326.0, 47.0, 65.0]",2.0,2385.0,26
id_i5e2jvn7gs8p,,,,1
id_7qkuci31a6ys,"[368.0, 354.0, 41.0, 49.0]",2.0,385.0,32
id_xgv4ev485hwk,"[344.0, 83.0, 38.0, 32.0]",2.0,4864.0,55
id_zmc605m3kuz7,"[74.0, 0.0, 84.0, 76.0]",2.0,7459.0,62
id_1ow6ctv4gow6,"[169.0, 301.0, 66.0, 47.0]",2.0,416.0,109
id_xiatroeorbo2,"[944.0, 640.0, 55.0, 53.0]",2.0,6839.0,43
id_4st50nenazwu,"[649.0, 15.0, 72.0, 63.0]",2.0,1132.0,8
id_v2v41k4rnr9k,"[426.0, 43.0, 55.0, 49.0]",2.0,4532.0,38
id_huy8scffkqcb,"[709.0, 940.0, 46.0, 47.0]",2.0,3756.0,6
id_unt6n77youu2,"[153.0, 445.0, 31.0, 25.0]",2.0,2174.0,14
id_arrv98g89a1z,"[318.0, 162.0, 34.0, 27.0]",2.0,2529.0,47
id_8utbexayv0d3,"[798.0, 718.0, 70.0, 59.0]",2.0,1644.0,7
id_c9og0uphg1ie,"[241.0, 0.0, 61.0, 69.0]",2.0,2892.0,37
id_61qpocnlsk1f,"[62.0, 0.0, 23.0, 23.0]",2.0,1214.0,52
id_5e1nq8h18tol,"[111.0, 110.0, 113.0, 101.0]",2.0,1272.0,10
id_rhwvjdqdcqyd,"[880.0, 930.0, 40.0, 54.0]",3.0,4042.0,5
id_iykctec21oj8,"[120.0, 494.0, 48.0, 40.0]",2.0,4292.0,41
id_h33r5sor2ztp,"[216.0, 405.0, 29.0, 33.0]",2.0,3612.0,15
id_i98igsfbmson,"[363.0, 128.0, 487.0, 383.0]",2.0,3892.0,2
id_2q1i957y7dg0,"[433.0, 520.0, 64.0, 114.0]",2.0,545.0,7
id_2sujtkxjh33t,"[395.0, 505.0, 62.0, 34.0]",2.0,627.0,9
id_hdy48c2akoxm,"[953.0, 225.0, 20.0, 16.0]",2.0,3893.0,4
id_ayuvduw1kbdq,"[542.0, 488.0, 69.0, 66.0]",2.0,1316.0,67
id_338q38n1soh4,"[736.0, 862.0, 65.0, 48.0]",2.0,474.0,3
id_76v8rf4704y3,"[521.0, 715.0, 39.0, 24.0]",2.0,1214.0,49
id_ip8p2je6sd2r,"[305.0, 413.0, 52.0, 58.0]",2.0,1475.0,4
id_of74uh56tulm,"[592.0, 752.0, 69.0, 61.0]",2.0,4916.0,4
id_3hsf277mxqtf,"[768.0, 951.0, 46.0, 42.0]",2.0,418.0,21
id_thvvrhkplqlo,"[847.0, 600.0, 128.0, 133.0]",2.0,3655.0,18
id_7751mrqgz6on,"[305.0, 380.0, 26.0, 48.0]",2.0,1863.0,40
id_xzy1l8mbvfqv,"[219.0, 843.0, 59.0, 54.0]",2.0,7015.0,78
id_w7zawxn7v4j9,"[549.0, 606.0, 51.0, 44.0]",2.0,3890.0,3
id_7hs9u8spjp5b,,,,1
id_u157q9u4uiug,"[296.0, 174.0, 34.0, 32.0]",2.0,6022.0,21
id_v0ssgohnrho8,"[321.0, 206.0, 40.0, 31.0]",2.0,6133.0,17
id_m82ujp8kqgwt,"[416.0, 404.0, 35.0, 52.0]",2.0,5000.0,4
id_am79lh2xryuw,"[44.0, 89.0, 59.0, 56.0]",2.0,1961.0,31
id_nr8mj9vlpb0i,"[630.0, 573.0, 35.0, 42.0]",2.0,3593.0,58
id_thvvrhkplqlo,"[248.0, 169.0, 212.0, 220.0]",2.0,3647.0,18
id_o34dx8g286le,"[769.0, 218.0, 51.0, 48.0]",2.0,2932.0,61
id_0bw1v0z8nuy3,"[894.0, 605.0, 61.0, 67.0]",2.0,39.0,38
id_116yenvb7wud,"[444.0, 94.0, 23.0, 28.0]",2.0,185.0,87
id_zv7a3vcjgxyi,"[316.0, 200.0, 28.0, 36.0]",2.0,7138.0,8
id_ssjn01erdsgd,"[0.0, 370.0, 24.0, 42.0]",2.0,5660.0,9
id_szg8nq0oo6qt,"[892.0, 538.0, 46.0, 29.0]",2.0,5901.0,39
id_46u5t0rej8pv,"[226.0, 39.0, 54.0, 78.0]",2.0,555.0,74
id_82jch294yb70,"[420.0, 197.0, 57.0, 47.0]",2.0,1332.0,16
id_grdv1f7kwior,"[738.0, 559.0, 37.0, 55.0]",2.0,2121.0,5
id_o34dx8g286le,"[450.0, 498.0, 71.0, 53.0]",2.0,2935.0,61
id_pvxp8322dh2l,,,,1
id_r79zaxakrker,"[777.0, 467.0, 57.0, 59.0]",2.0,5235.0,10
id_fvresm5gdtgw,"[362.0, 323.0, 18.0, 17.0]",2.0,2061.0,6
id_z12km59qwsxo,"[144.0, 165.0, 28.0, 26.0]",3.0,7331.0,49
id_gk9cyikcunil,"[245.0, 820.0, 72.0, 65.0]",2.0,3461.0,55
id_acmojru2zjee,,,,1
id_p8wkyu0j77fx,"[564.0, 967.0, 61.0, 32.0]",2.0,3789.0,55
id_uvtah0gth7ku,,,,1
id_kh0wom03wdct,"[307.0, 240.0, 38.0, 40.0]",1.0,4306.0,11
id_t6pcmzsdo2i7,"[128.0, 70.0, 45.0, 26.0]",2.0,5985.0,32
id_nzxxfye86dlh,"[3.0, 402.0, 26.0, 20.0]",2.0,4715.0,8
id_t6ekf08rs4ot,"[878.0, 596.0, 57.0, 48.0]",2.0,2085.0,14
id_grdv1f7kwior,"[341.0, 10.0, 40.0, 46.0]",2.0,2119.0,5
id_3my4bsbr8ppg,,,,1
id_7tnds8hdvbtf,"[75.0, 612.0, 41.0, 23.0]",2.0,1937.0,36
id_lewnwfjdfbjl,"[564.0, 849.0, 51.0, 36.0]",2.0,4260.0,11
id_ri95o3ym4g0q,"[650.0, 35.0, 45.0, 74.0]",2.0,5477.0,3
id_63x69nbb8p97,"[214.0, 473.0, 35.0, 26.0]",2.0,1543.0,63
id_g64afnlj66ou,"[815.0, 38.0, 35.0, 33.0]",2.0,3695.0,7
id_gy0a94niagfu,"[50.0, 534.0, 34.0, 26.0]",3.0,3455.0,7
id_zcw9ek79hv2b,"[49.0, 217.0, 35.0, 24.0]",2.0,6967.0,4
id_mft19h9at64a,"[575.0, 15.0, 74.0, 72.0]",2.0,3357.0,13
id_t8j05t2srqnt,"[207.0, 694.0, 221.0, 254.0]",2.0,4339.0,2
id_58cl7lwo4epv,"[863.0, 121.0, 81.0, 74.0]",2.0,611.0,28
id_rqy9n5y0auaj,"[670.0, 510.0, 42.0, 29.0]",2.0,5787.0,1
id_64ve5672u9hm,"[251.0, 893.0, 56.0, 44.0]",2.0,1571.0,26
id_z0ufqwhks04x,"[427.0, 340.0, 28.0, 34.0]",2.0,6907.0,8
id_zmaonjy8xppl,"[280.0, 211.0, 37.0, 39.0]",2.0,6983.0,5
id_rtmla84osp82,"[554.0, 95.0, 54.0, 36.0]",2.0,5443.0,13
id_z12km59qwsxo,"[415.0, 0.0, 30.0, 15.0]",2.0,7348.0,49
id_heqpldz7s9ez,"[369.0, 611.0, 64.0, 87.0]",2.0,3526.0,6
id_yhkza7skhsm9,"[129.0, 123.0, 151.0, 145.0]",3.0,4089.0,17
id_1i5mn0mf0mx0,,,,1
id_61x0wv2o4upm,,,,1
id_46u5t0rej8pv,"[64.0, 267.0, 34.0, 41.0]",2.0,530.0,74
id_f7iny1poupi1,"[719.0, 647.0, 59.0, 52.0]",2.0,3540.0,33
id_2x2ov0tcn9p1,"[353.0, 244.0, 20.0, 20.0]",2.0,820.0,9
id_cijxujabmxnp,"[489.0, 734.0, 409.0, 265.0]",2.0,2941.0,4
id_awf01pcnmrpj,"[499.0, 826.0, 99.0, 110.0]",2.0,2596.0,24
id_d6nziy7nimi3,"[700.0, 783.0, 36.0, 41.0]",2.0,1065.0,84
id_invlbtskcmpk,"[340.0, 738.0, 48.0, 32.0]",2.0,2895.0,5
id_a3wwtcoxo37r,,,,1
id_81yq5wqz2voa,"[809.0, 143.0, 69.0, 54.0]",2.0,456.0,13
id_jjborfeuhr0o,"[512.0, 58.0, 32.0, 34.0]",2.0,4153.0,6
id_pbn1m1sod9w2,"[586.0, 270.0, 100.0, 79.0]",2.0,5159.0,54
id_px13ilvq9303,"[756.0, 754.0, 197.0, 160.0]",2.0,5628.0,54
id_c21ldsb9rzjh,"[852.0, 411.0, 63.0, 80.0]",2.0,1553.0,12
id_csmr5mwu7h9q,"[355.0, 118.0, 16.0, 28.0]",2.0,2457.0,6
id_zfav0smmypig,,,,1
id_jhivud09e1st,,,,1
id_7m45ie7hu0nj,"[195.0, 759.0, 42.0, 57.0]",2.0,1303.0,3
id_c9og0uphg1ie,"[104.0, 120.0, 40.0, 32.0]",2.0,2899.0,37
id_px13ilvq9303,"[767.0, 265.0, 30.0, 43.0]",2.0,5597.0,54
id_oem6ca6ycldo,"[120.0, 396.0, 60.0, 35.0]",2.0,1705.0,7
id_v3moogu5lpii,"[222.0, 60.0, 28.0, 27.0]",2.0,6226.0,10
id_xy9fifia8rcl,"[946.0, 164.0, 53.0, 116.0]",3.0,4055.0,4
id_5pp0k9pjagnw,"[720.0, 341.0, 52.0, 34.0]",2.0,1140.0,114
id_0k31nj2gxrn7,"[241.0, 2.0, 69.0, 79.0]",2.0,56.0,47
id_b1493m7e58oq,"[424.0, 1.0, 91.0, 76.0]",2.0,1370.0,41
id_pr8fmhj6he2f,"[218.0, 94.0, 25.0, 25.0]",3.0,5254.0,4
id_sy7qgz4tkfao,"[416.0, 51.0, 37.0, 51.0]",2.0,5718.0,22
id_i3ff8jzypjzq,"[620.0, 396.0, 38.0, 58.0]",2.0,3573.0,23
id_7hvplplxgltr,"[418.0, 433.0, 30.0, 33.0]",3.0,1618.0,10
id_5pfl8hh84grx,,,,1
id_8m8c88bwlnuw,"[408.0, 315.0, 46.0, 45.0]",2.0,2138.0,14
id_m5ypwc9v070s,"[321.0, 127.0, 24.0, 29.0]",2.0,4957.0,47
id_u0aayrbh44v0,"[61.0, 190.0, 36.0, 28.0]",1.0,6017.0,7
id_wpc7hbqjloiq,"[681.0, 313.0, 66.0, 56.0]",2.0,6520.0,2
id_nr8mj9vlpb0i,"[10.0, 956.0, 51.0, 43.0]",2.0,3569.0,58
id_9bwmmfeygnfk,"[63.0, 240.0, 85.0, 40.0]",2.0,1071.0,23
id_2biytjbbqax2,"[27.0, 298.0, 91.0, 74.0]",2.0,263.0,34
id_ssjn01erdsgd,"[18.0, 289.0, 31.0, 28.0]",3.0,5663.0,9
id_tkqv6eruxof9,"[282.0, 358.0, 29.0, 24.0]",2.0,6073.0,7
id_lrr1t00ih1qw,"[13.0, 471.0, 28.0, 26.0]",2.0,2698.0,9
id_vxfkz4g7097h,"[194.0, 406.0, 53.0, 33.0]",2.0,4651.0,31
id_h01lxp9qymf3,"[135.0, 357.0, 47.0, 51.0]",2.0,3465.0,4
id_28132igi0chd,"[488.0, 194.0, 57.0, 58.0]",2.0,203.0,37
id_arrv98g89a1z,"[324.0, 284.0, 53.0, 47.0]",2.0,2545.0,47
id_3u8m5yofh6ej,"[242.0, 813.0, 47.0, 55.0]",2.0,501.0,6
id_r8r5a3uco655,,,,1
id_u3si4mqukohv,"[690.0, 3.0, 54.0, 49.0]",2.0,3697.0,8
id_d6nziy7nimi3,"[237.0, 528.0, 71.0, 103.0]",2.0,1012.0,84
id_ipularbs24mh,"[164.0, 85.0, 27.0, 27.0]",2.0,3725.0,24
id_7751mrqgz6on,"[1.0, 571.0, 34.0, 59.0]",2.0,1857.0,40
id_hdslfzwiplww,"[176.0, 764.0, 53.0, 45.0]",2.0,3517.0,14
id_0h4fzmfsm336,,,,1
id_05os5t5pink4,"[347.0, 482.0, 44.0, 47.0]",2.0,6.0,8
id_n02t0qxjfwkk,"[227.0, 430.0, 80.0, 51.0]",2.0,4564.0,46
id_p8wkyu0j77fx,"[522.0, 190.0, 63.0, 53.0]",2.0,3738.0,55
id_1h5cgcj12x0e,"[458.0, 204.0, 48.0, 42.0]",2.0,352.0,20
id_l8998s0lnmzd,"[93.0, 942.0, 49.0, 57.0]",2.0,4243.0,28
id_jvhx1ztpoui3,"[37.0, 449.0, 24.0, 21.0]",2.0,3070.0,2
id_nujrn9emqdlo,"[681.0, 983.0, 21.0, 16.0]",3.0,2840.0,8
id_g08k08mly0cm,"[475.0, 471.0, 23.0, 26.0]",2.0,3681.0,26
id_yvfnmrq71bzo,"[256.0, 178.0, 65.0, 62.0]",2.0,5101.0,10
id_g08k08mly0cm,"[149.0, 315.0, 23.0, 24.0]",2.0,3677.0,26
id_o34dx8g286le,"[818.0, 10.0, 65.0, 48.0]",2.0,2926.0,61
id_d9460xme30qe,"[46.0, 618.0, 49.0, 52.0]",2.0,1114.0,53
id_6rp9n5aiiqqa,,,,1
id_b6ccsq9qd6q9,"[167.0, 190.0, 28.0, 19.0]",2.0,1864.0,8
id_75em9uv7mysl,"[583.0, 156.0, 36.0, 17.0]",2.0,1812.0,67
id_ssjn01erdsgd,"[0.0, 238.0, 20.0, 30.0]",2.0,5658.0,9
id_xpqpzvy1ztzt,"[281.0, 28.0, 37.0, 41.0]",2.0,2500.0,16
id_7mx67yxqcdpe,"[362.0, 314.0, 27.0, 51.0]",2.0,1639.0,32
id_t177hasj93ft,"[5.0, 807.0, 23.0, 25.0]",3.0,5760.0,3
id_z6blqinsccyb,"[913.0, 546.0, 45.0, 49.0]",2.0,5142.0,9
